name, gender
Özgü,U
Özgül,K
Özgülüm,K
Özgün,U
Özgür,U
Özsungur,E
Ruhugül,K
Rüzgâr,U
Sılgın,E
Sıngın,E
Singin,E
Songun,E
Songur,E
Songül,K
Sorgun,E
Soyugür,E
Sungu,U
Sungun,E
Sungur,E
Süngür,E
Tokgöz,E
Tongur,E
Toygun,E
Turgut,E
Tuygun,E
Tüngür,K
Türgün,E
Uguz,E
Urgun,E
Urungu,E
Uygu,E
Uygun,E
Uygur,U
Ügü,E
Ülgü,E
Ülgür,K
Üngörmüş,E
Üngün,E
Üngür,E
Ünügür,E
Ürgün,E
Üstüngü,E
Vurgun,E
Yılgül,K
Yılgün,K
Kızıltuğ,E
Koryiğit,E
Köroğlu,E
Kuğu,K
Mutluğ,E
Oğul,E
Oğultürk,E
Oğur,E
Oğuş,E
Oğuz,E
Oğuztüzün,E
Oktuğ,E
Onuğ,E
Öğün,U
Öğür,E
Öğüş,U
Öğüt,U
Özoğul,E
Özoğuz,E
Sığın,E
Söğüt,E
Tiğin,E
Toğuş,E
Toktuğ,E
Tokuztuğ,E
Toluntiğin,E
Tuğ,E
Tuğkun,E
Tuğlu,E
Tuğluk,E
Tuğrul,E
Tuyuğ,E
Türkoğlu,E
Uğur,U
Uğurlu,U
Uğurol,E
Uğursoy,U
Uğuş,U
Uğut,E
Uğuz,E
Uluğ,E
Yiğit,E
Yoğun,E
Yuluğ,E
Yüğrük,E
Hâlinur,K
Hızır,E
Hızlı,E
Hilâl,K
Hilâlî,U
Hilmi,E
Hoşnur,K
Hoşnut,K
Hoşsun,K
Hulki,E
Hulûsi,E
Huri,K
Hurşit,E
Huzur,U
Hünkâr,E
Hür,E
Hürmüz,K
Hürol,E
Hüsnü,E
Hüsnühâl,K
Hüsün,K
İhlâs,E
Lâhik,E
Lâhut,E
Lâmih,E
Mihin,E
Mihri,U
Mihrinur,K
Mirrih,K
Muhip,E
Muhittin,E
Muhlis,E
Muhsin,E
Muhyi,E
Muslih,E
Mühip,E
Mülhim,E
Nuh,E
Nurhilâl,K
Orhun,E
Ruhi,E
Ruhinur,K
Ruhittin,E
Ruhunur,K
Rüsuhi,E
Sulhi,E
Suphi,E
Zihni,E
Zuhur,E
Zuhuri,E
Zühtü,E
Âşık,E
Irıs,K
Irız,E
Irkıl,E
Ismık,E
Işık,U
Işıklı,E
Işıl,K
Işıltı,U
Işım,K
Işın,U
Işınsu,U
Işıt,K
Işkın,E
Itır,K
Itri,E
İlkışık,K
İnkılâp,U
Kâzım,E
Kımız,E
Kın,E
Kınık,E
Kınış,E
Kızık,E
Kızıl,E
Kızılkurt,E
Lâyık,E
Mısır,K
Mülâzım,E
Nurışık,K
Özkın,E
Pırıl,K
Pırıltı,K
Sâtı,E
Sırrı,E
Sıtkı,E
Sıylı,E
Sıylıkız,K
Şınık,E
Tın,E
Urı,E
Âtik,K
Âzim,E
İkiz,E
İklil,K
İklim,U
İl,E
İlim,E
İlki,E
İlkim,U
İlkin,U
İlkiz,U
İlknur,K
İlksoy,E
İlkut,E
İlkutlu,E
İlkün,E
İlsu,U
İltutmuş,E
İltüzün,E
İnönü,E
İris,K
İskit,E
İslâm,E
İslim,K
İslimî,K
İsminur,K
İstiklâl,U
İşkur,E
İyiol,E
İyisoy,E
Kâmil,E
Kâni,E
Kâtip,E
Kip,E
Kipkurt,E
Kişi,E
Kökşin,E
Köni,E
Lâmi,E
Limon,K
Mikâil,E
Mir,K
Mirnur,K
Misli,K
Muin,E
Mukim,E
Munis,E
Muti,E
Mükrim,E
Mükrimin,E
Mülâyim,E
Mümin,E
Münim,E
Münip,E
Münir,E
Mürit,E
Mürşit,E
Müslim,E
Müşir,E
Nil,K
Nili,K
Nilsu,K
Nuri,E
Nuriş,K
Nursim,K
Nuşin,K
Nüvit,U
Öniz,U
Örik,E
Özil,U
Öziş,K
Öznil,K
Öztimur,E
Öztin,E
Rükni,E
Sili,K
Sim,K
Simin,K
Simruy,K
Sitti,K
Suzi,E
Sükûti,E
Süruri,E
Şiir,K
Şirin,K
Timur,E
Timuröz,E
Tin,E
Tinkut,E
Tipi,E
Titiz,U
Toktimur,E
Tomris,K
Tulûi,E
Tuti,K
Tülin,K
Türkili,E
Türkiz,U
Ulvi,E
Ümit,U
Ünsi,E
Yümni,E
Zikir,E
Zikri,E
Zinnur,E
Konuk,E
Konur,E
Konuröz,E
Kopuz,E
Kor,E
Korkut,E
Koşuk,E
Kotuz,E
Koytuk,E
Köksoy,E
Molu,E
Nurol,U
Nurtop,U
Oksu,E
Oktürk,E
Okumuş,E
Okur,E
Okuş,E
Okuşlu,E
Oluk,E
Oluş,U
Omur,E
Onuk,E
Onul,E
Onur,U
Onurlu,E
Onursoy,E
Onursu,E
Onursü,E
Orkun,E
Orkuş,E
Orkut,E
Ortun,E
Oruk,E
Orum,E
Orun,E
Orus,E
Oruz,E
Otuk,E
Oy,E
Oykut,E
Oylum,K
Oytun,U
Önol,E
Önsoy,E
Özok,E
Özol,E
Özsoy,E
Öztoklu,E
Özütok,E
Som,E
Somnur,K
Sonnur,K
Sonol,K
Sonsuz,U
Sorkun,E
Soykök,E
Soykurt,E
Soykut,E
Soylu,E
Soyöz,E
Sürsoy,E
Tok,E
Toköz,E
Toku,E
Tokuş,E
Tokuz,E
Tokyüz,E
Tolon,E
Tolun,E
Topuz,E
Tor,E
Toros,E
Torun,E
Tosun,E
Totuk,E
Toy,E
Tozun,E
Tümkor,E
Türkol,E
Ulusoy,E
Uzsoy,E
Ünlüol,E
Ünlüsoy,E
Ünsoy,E
Üstol,E
Yomut,E
Yosun,U
Zorlu,E
Kök,E
Köklü,E
Köksu,E
Köksür,E
Köktürk,E
Körklü,E
Köz,E
Nuröz,U
Ök,E
Öklü,E
Öktürk,E
Ömür,U
Ömürlü,K
Önnur,K
Önür,E
Örs,E
Örük,E
Örün,U
Ötnü,E
Ötün,E
Övül,U
Övün,U
Öykü,K
Öz,K
Özkök,E
Özkul,E
Özkurt,E
Özkut,U
Özkutlu,E
Özlü,U
Özlütürk,E
Özmut,E
Öznur,U
Özön,E
Özsözlü,E
Özsu,U
Özsun,E
Özsü,E
Özsüt,E
Öztürk,E
Özü,E
Özüm,U
Özün,U
Özyörük,E
Özyurt,U
Sözüsöz,E
Tör,E
Törü,E
Törüm,E
Töz,E
Tözüm,E
Türköz,E
Uluöz,E
Yön,E
Yörük,E
Pullu,K
Pütün,K
Kumru,K
Kurtuluş,K
Nur,U
Nurkut,U
Nurlu,K
Nursu,K
Nursun,K
Rüknü,E
Rüştü,E
Sumru,K
Şükrü,E
Tur,E
Tümkurt,E
Türk,E
Türkân,K
Türknur,K
Türkü,K
Tüzüntürk,U
Ulutürk,E
Umur,E
Ur,E
Urluk,E
Uruk,E
Urun,E
Uruş,E
Uruz,E
Uztürk,E
Üntürk,E
Ürkün,E
Ürün,U
Yâr,K
Yurt,U
Yurtkulu,E
Yürük,E
Zümrüt,K
Kukus,K
Müslüm,E
Sâmân,E
Su,U
Sukuşu,E
Sun,U
Sunu,K
Suut,E
Sü,E
Sükûn,K
Sükût,K
Sülü,E
Sülün,K
Süslü,K
Ulus,E
Ulusu,E
Us,E
Uslu,U
Usuk,E
Usum,E
Usun,K
Üs,E
Üstün,E
Yunus,E
Muştu,E
Tutuş,E
Ukuş,E
Yumuş,E
Kutlu,E
Kutluk,E
Kutun,K
Lut,E
Mut,E
Mutlu,U
Mutluk,E
Tulû,U
Tuluk,E
Tulum,E
Tulun,E
Tun,E
Tutku,E
Tutkun,U
Tutu,E
Tutuk,E
Tutun,E
Tuyuk,E
Tuz,E
Tülün,K
Tümkut,E
Tün,K
Tüzün,U
Ulukut,E
Umut,U
Umutlu,U
Utku,U
Uytun,E
Yunt,E
Uz,E
Üz,E
Zülâl,K
Ulu,E
Ulum,E
Ulun,U
Umu,E
Yumlu,E
Yumuk,K
Yümun,E
Vâlâ,U
Lülü,K
Yülük,E
Ülkü,K
Ülkülü,E
Ülküm,K
Ün,E
Ünlü,U
Abdil,E
Abdilkadir,E
Abdilkerim,E
Abdin,E
Abdiş,E
Abdo,E
Abdu,E
Abdul,E
Abdülahat,E
Abdulalim,E
Abdulazim,E
Abdulaziz,E
Abdulbaki,E
Abdulbakir,E
Abdulbari,E
Abdulbekir,E
Abdulcabbar,E
Abdulcebar,E
Abdulcebbar,E
Abdulcelal,E
Abdulcelil,E
Abdulferit,E
Abdulfettah,E
Abdülgadir,E
Abdulgaffar,E
Abdulgafur,E
Abdulğani,E
Abdulgazi,E
Abdulhadi,E
Abdulhafiz,E
Abdulhakim,E
Abdulhalik,E
Abdulhalim,E
Abdulhamid,E
Abdulhamit,E
Abdulhaşim,E
Abdulhekim,E
Abdülhizak,E
Abdulkadir,E
Abdülkadirhan,E
Abdulkahir,E
Abdulkani,E
Abdulkerim,E
Abdulla,E
Abdullatif,E
Abdulmecit,E
Abdulmelek,E
Abdulmelik,E
Abdulmenaf,E
Abdulmenav,E
Abdulmennan,E
Abdulmuhsin,E
Abdülmuhtalif,E
Abdülmuhtalip,E
Abdulmutalip,E
Abdulmuttalip,E
Abdülrahim,E
Abdulrahman,E
Abdulrazzak,E
Abdulriza,E
Abdulsabir,E
Abdülsamed,E
Abdülsamet,E
Abdülselam,E
Abdulsemet,E
Abdulvahap,E
Abdulvahit,E
Abdulvasih,E
Abdulvehap,E
Abdurahim,E
Abdurahman,E
Abdurha,E
Abdurrahim,E
Abdurrazak,E
Abdurrazzak,E
Abdurrehim,E
Abdurrezak,E
Abdurrezzak,E
Abduş,E
Abdusamet,E
Abdussamed,E
Abdussamet,E
Abdüsselam,E
Abdylla,K
Abeş,E
Abeydullah,E
Abtullah,E
Abubekir,E
Abutalip,E
Abutel,K
Abuzar,E
Abüzeyt,E
Acibe,K
Adder,E
Addule,K
Adelet,K
Adeli,K
Adem,E
Adife,K
Adigüzel,E
Adik,E
Adike,K
Adila,K
Adim,E
Adivye,K
Adiye,K
Adla,K
Adle,K
Adlen,E
Adliye,K
Adul,K
Adulle,K
Afe,K
Afettin,E
Afide,K
Ağagül,E
Agah,E
Ağakişi,E
Agit,E
Ağmur,E
Agnieszka,K
Ahat,E
Ahdettin,E
Ahet,E
Ahizer,K
Ahmed,E
Ahmetali,E
Ahmetcan,E
Ahunur,K
Aile,K
Akar,E
Akgüllü,K
Akimhan,E
Akin,E
Akin,K
Akise,K
Akizer,K
Akkadin,K
Akkiz,K
Aklime,K
Akver,E
Alaaddin,E
Alaadin,E
Alaatdin,E
Alaattin,E
Aladdin,E
Alaeddin,E
Alaetdin,E
Alaettin,E
Alaiddin,E
Alaittin,E
Alatin,E
Alattin,E
Alayittin,E
Aleddin,E
Aleksandra,K
Aleksey,E
Alen,E
Aletdin,E
Alettin,E
Alexandru,E
Aleyna,K
Algin,E
Aliabbas,E
Alibaran,E
Alibey,E
Aliekber,E
Alierk,E
Alifer,E
Aligül,E
Alihsan,E
Aliihsan,E
Alikadir,E
Aliksan,E
Aliman,K
Alimen,K
Alin,E
Aliosman,E
Aliriza,E
Alirza,E
Alis,E
Alisevim,E
Aliseydi,E
Aliya,K
Alize,K
Alkame,E
Alkim,E
Alkim,K
Alkin,E
Allattin,E
Almast,K
Almazbek,E
Almes,K
Almus,E
Alo,E
Alpcan,E
Alperin,K
Alpin,E
Alptunga,E
Altin,K
Altingül,K
Alvi,E
Alye,K
Ambere,K
Amina,K
Amirhamza,K
Ammar,E
Amşe,K
Anakadin,K
Anakiz,K
Anayasa,K
Andim,E
Ani,K
Anil,E
Anil,K
Anilcan,E
Aniş,K
Anita,K
Anna,K
Anşa,K
Anşe,K
Antika,K
Anzel,K
Anzilha,K
Apdil,E
Apdullah,E
Apdurrahman,E
Aptil,E
Aptülkadir,E
Aptullah,E
Arabi,K
Arafa,K
Arap,E
Arapcan,E
Ardil,E
Argon,E
Argun,E
Arifcan,E
Arikan,E
Arin,E
Arinç,E
Ariz,K
Arkin,E
Armahan,K
Arne,K
Arsen,E
Arsevi,K
Arsunar,E
Artemiz,E
Artur,E
Arzi,K
Asamettin,E
Aşhan,K
Asif,E
Asife,K
Aşik,E
Asim,E
Asiman,K
Asip,E
Aşire,K
Asiya,K
Aşiyan,K
Asker,E
Aşkim,K
Aşkin,E
Aşkin,K
Aşkiner,E
Asli,E
Asli,K
Aslican,K
Asligül,K
Aslihan,K
Aslinbey,E
Aslinur,K
Asriye,K
Assiya,K
Assiye,K
Asuhan,K
Aşur,E
Atal,E
Atanail,E
Ati,E
Ati,K
Atie,K
Atif,E
Atife,K
Atifet,K
Atika,K
Atike,E
Atike,K
Atil,E
Atilay,E
Atile,E
Atile,K
Atilgan,E
Atilhan,E
Atilim,E
Atilkan,E
Atiyye,K
Atman,E
Atman,K
Atnan,E
Atra,K
Attila,E
Attilla,E
Aura,K
Avna,K
Avşin,E
Avvat,E
Ayan,K
Ayatin,E
Ayatullah,E
Aybaba,E
Aybilge,K
Ayca,K
Ayçan,K
Ayçe,K
Ayçin,K
Aydin,E
Aydin,K
Aydiner,E
Ayişe,K
Aykiz,K
Aykutcan,E
Aylar,K
Ayle,K
Aylen,K
Aylil,K
Ayliz,K
Ayne,K
Aynel,K
Aynil,K
Aynilhayat,K
Aynimah,K
Ayno,K
Aynulhayat,K
Aynullah,E
Aynurisa,K
Ayper,K
Ayşali,K
Ayşana,K
Ayşeana,K
Ayşekadin,K
Ayşeli,K
Aysemin,K
Aysen,K
Ayşena,K
Ayşene,K
Ayşete,K
Ayşi,K
Ayşil,K
Aysin,K
Aytel,K
Ayter,K
Ayton,E
Aytümen,E
Ayvas,E
Ayzer,K
Ayzin,K
Azad,E
Azaniye,K
Azap,K
Azbiye,K
Azdin,E
Azem,E
Azettin,E
Azima,K
Azimenur,K
Aziza,K
Aznür,K
Azrail,E
Baattin,E
Baba,E
Babek,E
Badel,K
Badem,K
Badet,E
Badiru,E
Bağda,K
Bağdat,K
Bager,K
Bahaddin,E
Bahadir,E
Bahaettin,E
Bahaittin,E
Bahatdin,E
Bahdişen,K
Bahire,K
Bahittin,E
Bahman,E
Bahrettin,E
Bahşi,E
Bahtinur,E
Bahtinur,K
Bahtişen,K
Baise,K
Bakir,E
Bakiş,E
Bali,E
Balkir,E
Balkis,K
Balkiyan,K
Balkiz,K
Balli,K
Bani,K
Banihan,E
Banü,K
Banur,K
Barboros,E
Bariş,E
Bariş,K
Barişcan,E
Barişhan,E
Bariye,K
Barsen,E
Bartosz,E
Bartuğ,E
Başaran,E
Baskin,E
Basra,K
Batdal,E
Batikan,E
Batun,E
Batun,K
Batyr,E
Baver,E
Baydan,K
Bayramali,E
Bayramettin,E
Baysar,E
Baysat,E
Bayse,K
Bayzettin,E
Bediha,K
Bedii,E
Bedirittin,E
Bediriye,K
Bedirnaz,K
Bediya,K
Bedran,E
Bedreddin,E
Bedrivan,K
Begihan,K
Beğler,E
Begün,K
Behcet,E
Behican,K
Behide,K
Behime,K
Behiza,K
Behman,E
Behra,K
Behre,E
Behrem,E
Behriye,K
Behsat,E
Behyeddin,E
Bejdar,E
Bekan,E
Bekirhan,E
Beklem,E
Bektaşi,E
Belda,K
Belde,K
Belemir,K
Belgizar,K
Belgüzar,K
Belhizar,K
Belkis,K
Belkisa,K
Belkiz,K
Belkizan,K
Belkize,K
Benazil,K
Bendegül,K
Bendihan,K
Benefşi,K
Benhar,E
Benhür,E
Benisan,E
Benna,E
Bennuray,K
Benzegül,K
Beran,E
Berati,E
Beratiye,K
Beray,E
Beray,K
Berda,K
Berfiye,K
Berfo,K
Bergen,K
Bergün,E
Bergün,K
Berhan,E
Berho,E
Berhude,K
Beride,K
Beridiye,K
Beril,K
Berivan,K
Berkcan,E
Berkehan,E
Berkem,E
Berken,K
Berkkalp,E
Berktuğ,E
Berlin,K
Berre,K
Berru,K
Bersan,E
Bersu,K
Bertal,E
Bervan,K
Berzor,K
Beşbin,K
Beşbinaz,K
Besdemin,E
Beser,K
Beşeriye,K
Besey,K
Besi,K
Besin,E
Beslan,E
Besna,K
Besne,K
Besra,K
Besrai,K
Besravi,K
Besrayi,K
Bessi,K
Bestami,E
Beyazit,E
Beyce,K
Beyhani,E
Beyice,K
Beykut,E
Beyler,E
Beynun,K
Beynur,E
Beysim,E
Beytiye,K
Beytül,K
Beytüllah,E
Beyzanur,K
Bezgin,E
Bhekumusa,E
Bido,K
Bilal,E
Bilcan,E
Bildan,K
Bilgesu,K
Bilgül,K
Bilican,K
Bilihan,K
Bilkay,K
Billur,K
Bilmez,K
Bilnaz,K
Bilor,K
Bilun,K
Binevş,K
Binyami,E
Binyamin,E
Birand,E
Birdane,K
Birdesen,K
Birgul,K
Birgüzel,K
Birkay,E
Birön,E
Birsele,K
Birseren,K
Birsev,K
Birtekin,E
Bişar,E
Bitül,K
Bonci,E
Boracan,E
Böre,K
Bubo,E
Buğse,K
Buğu,K
Buhari,E
Buhide,K
Bukan,E
Bulca,K
Bülend,E
Bulent,E
Bulunmaz,K
Bünyami,E
Bünyamil,E
Bünyamün,E
Burakbey,E
Burakhan,E
Buray,E
Burçay,E
Burçe,K
Burcuhan,K
Bürdem,K
Büreyre,K
Bürhan,E
Burhaneddin,E
Burtay,E
Burtay,K
Buson,K
Buşra,K
Büşranur,K
Caferiye,K
Cafet,E
Çagatay,E
Çağda,E
Çağdan,E
Çağdan,K
Çağil,E
Çağil,K
Çağin,E
Çağin,K
Çağri,E
Çağri,K
Çağtay,E
Cahid,E
Cahti,E
Caide,K
Cait,E
Çakir,E
Çakir,K
Çaliş,E
Camal,E
Camia,K
Canali,E
Candeniz,E
Candirem,E
Cangir,E
Canseli,K
Çanser,K
Canset,K
Cansin,E
Cansin,K
Cansukan,K
Canur,K
Casim,E
Cavat,E
Cavide,K
Cayide,K
Cazime,K
Cebli,E
Cefahir,K
Cefair,K
Cefer,E
Celal,E
Celaleddin,E
Celaletdin,E
Celalettin,E
Cemale,K
Cemali,E
Cemide,K
Cemiliye,K
Cemine,K
Cemiyle,K
Cemocan,E
Cenay,K
Cenkoğlu,E
Cenneti,K
Cerasela,K
Cercis,E
Cerem,K
Ceride,K
Cesarettin,E
Çetine,K
Çetmen,E
Cevale,K
Çevregül,K
Cevrinaz,K
Cevzet,E
Ceydanur,K
Ceykan,E
Ceyla,K
Ceylan,E
Ceylan,K
Ceylani,E
Ceylin,K
Ceynur,K
Cezair,E
Cezair,K
Cezanur,K
Cezminur,K
Cezo,E
Cida,E
Çidem,E
Çidem,K
Ciden,K
Çiğ,K
Çiğse,K
Cihad,E
Cihadi,E
Cihanber,E
Çile,K
Çilem,K
Çilga,K
Çili,K
Çinar,E
Çinar,K
Çise,K
Çisel,K
Çisem,K
Civeyra,K
Çiydem,K
Çollu,E
Coşgun,E
Coşkan,E
Çoşkun,E
Cüferiye,K
Cuheyna,K
Cülye,K
Cumaali,E
Cuman,E
Cumazel,K
Cumaziye,K
Cüneyd,E
Cüneyit,E
Cunfer,E
Curabey,E
Curiye,K
Dağcan,E
Dağistan,E
Dağittin,E
Dahar,E
Dahil,E
Daimi,E
Damlagül,K
Damlanur,K
Dane,K
Daniyer,E
Darçin,K
Darin,K
Dawid,E
Daylan,E
Deham,E
Delal,K
Delale,K
Delali,K
Delel,K
Delfin,K
Delil,E
Delila,K
Demirali,E
Denis,E
Denizgülü,K
Denizhun,E
Dergi,K
Derkay,E
Derle,K
Deryal,K
Destan,E
Destan,K
Destina,K
Deva,K
Devriş,E
Devr˜m,E
Deyer,E
Diğdem,K
Dijle,K
Dilan,K
Dilara,K
Dilare,K
Dilaver,E
Dilaver,K
Dilazer,K
Dilcan,K
Dilder,E
Dilfuraz,K
Dilfuruz,K
Dilfuzar,K
Dilihan,K
Dilruba,K
Dilşa,K
Dilşad,K
Dilşer,E
Dilvin,K
Dinara,K
Dincer,E
Direncan,E
Direniş,K
Divan,K
Diyaddin,E
Diyar,E
Dizem,K
Di¦Dem,E
Doğaç,E
Doğacan,E
Doğancan,E
Doğcan,K
Doğuşcan,E
Dolat,K
Dolgun,E
Dona,E
Dönay,K
Döndühan,K
Döner,K
Dönsün,K
Dorukan,E
Dudhan,K
Dudugül,K
Duduşen,K
Duha,K
Duhan,E
Dünya,E
Dünya,K
Dünyale,K
Dünyamin,E
Durali,E
Durana,K
Durangül,K
Durdali,E
Durdane,K
Durdaniye,K
Durdiye,K
Durgadin,K
Durgül,K
Durgut,E
Durhasan,E
Duriye,K
Durkadin,K
Durmuşali,E
Durna,K
Durnel,K
Durri,K
Dursade,K
Dursadiye,K
Dursan,E
Dürsef,K
Dürsel,K
Dursen,K
Dursine,K
Dürsiye,K
Dursunali,E
Dursuniye,K
Dürüye,K
Duryan,K
Duyal,E
Duyğu,K
Duyguhan,K
Eba,E
Ebazel,E
Ebedin,E
Ebide,K
Ebilfez,E
Ebişe,K
Eblike,K
Ebozeyt,E
Ebu,E
Ebuakil,E
Ebülfet,E
Ebutalip,E
Ebuzer,E
Ecem,K
Edanur,K
Edaviye,K
Edaye,K
Edebiye,K
Edep,E
Edeviye,K
Edib,E
Edibiye,K
Edizhun,E
Ednan,E
Efaket,K
Efecan,E
Efil,K
Efkan,E
Eflatun,E
Efrahim,E
Efrail,E
Efraim,E
Eframil,E
Efrayim,E
Efsel,E
Efsunkar,K
Eftal,E
Eftal,K
Egecan,E
Egem,K
Eğemen,E
Ehad,K
Ehlem,K
Ehliiman,K
Ela,K
Elame,K
Elamiye,K
Elanur,K
Elay,K
Eldar,E
Eleddin,E
Elem,K
Elfazi,K
Elfide,K
Elfize,K
Elgiz,K
Elham,K
Elide,K
Elifana,K
Elifgizem,K
Elifgül,K
Elifhan,K
Elifnur,K
Elifsena,K
Elis,K
Eliz,K
Ellez,E
Elmar,E
Elmaze,K
Elnara,K
Elnaz,K
Elnur,E
Elvadiye,K
Elvida,K
Elvin,E
Elvin,K
Elyasa,E
Elzem,K
Ema,K
Emal,K
Embiye,K
Emeriç,E
Emeti,K
Emile,K
Emina,K
Emincan,E
Emine.,K
Emineeylem,K
Eminei,K
Eminhan,E
Emini,K
Eminkadin,K
Eminoş,K
Emirali,E
Emiray,E
Emiray,K
Emirayşe,K
Emircan,E
Emire,K
Emirnaz,K
Emirşan,E
Emiş,K
Emişe,K
Emra,E
Emra,K
Emrahcan,E
Emral,K
Emrecan,E
Emrehan,E
Emru,E
Emsel,K
Emür,E
Enbiye,K
Encan,E
Enercin,E
Enez,E
Engin.,E
Engül,K
Enser,E
Enüş,E
Enzile,K
Enzüle,K
Erap,E
Eraycan,E
Ercet,E
Erchan,E
Erçin,E
Erda,E
Erdar,E
Erdim,E
Erdinay,E
Erdogan,E
Erdost,E
Erebiye,K
Erencem,E
Erep,K
Ergülü,E
Erife,K
Erince,K
Erişcan,E
Erkam,E
Erkay,E
Erkil,E
Ermin,E
Ernes,E
Erşafak,E
Erşah,E
Ersan,K
Ersi,E
Ertural,E
Erturul,E
Eruze,K
Erva,K
Ervaniye,K
Erzem,K
Esad,E
Esalettin,E
Esame,K
Esef,E
Eşefatma,K
Eşem,K
Esenay,K
Eset,E
Eshabi,E
Eshat,E
Eşiana,K
Esil,K
Esiye,K
Eşkan,K
Eslem,K
Esmanperi,K
Esmanur,K
Esme,K
Esmecan,K
Eşmegül,K
Esmehan,K
Esmerhan,K
Esmin,K
Eşmine,K
Esmiye,K
Espir,E
Esranur,K
Esrin,K
Eşşe,K
Etem,E
Etkin,E
Eva,K
Evde,K
Evenur,K
Evinç,K
Evlim,K
Evra,K
Evrin,K
Evsun,K
Eyne,K
Eysel,K
Eyüb,E
Eyup,E
Eyüpcan,E
Eyvaz,E
Eyves,E
Eyyüp,E
Eyyüpcan,E
Ezaettin,E
Ezet,K
Ezher,K
Ezime,K
Ezine,K
Eznur,E
Ezo,K
Faakim,E
Faali,K
Faden,K
Fadil,E
Fadima,K
Fadimana,K
Fadimeana,K
Fadimehanim,K
Fadiya,K
Fadiye,K
Fadliye,K
Fagat,K
Fahreddin,E
Fahrittin,E
Fahrullah,E
Faide,K
Faike,K
Faime,K
Faki,E
Fakiri,E
Fakiye,K
Fakriye,K
Fakrullah,E
Fami,E
Famile,K
Fanambinana,E
Faniye,K
Faraç,E
Fariz,E
Fati,K
Fatigül,K
Fatik,K
Fatim,K
Fatima,E
Fatima,K
Fatimana,K
Fatimatüzzehra,K
Fatime,K
Fatimet,K
Fatimetözehra,K
Fatinur,K
Fatiş,K
Fatiye,K
Fatmaana,K
Fatmadudu,K
Fatmakadin,K
Fatmana,K
Fatmanim,K
Fatmasu,K
Fatmatül,K
Fatme,K
Fatou,K
Fatuma,K
Fatümatüzzehra,K
Fayik,E
Fayika,K
Fayize,K
Faysel,E
Fazil,E
Fazila,K
Fazile,K
Fazli,E
Fazul,E
Fedakar,E
Fedan,K
Fedayi,E
Feden,K
Fedile,K
Fedim,K
Fedime,K
Fedriye,K
Fefharet,K
Fehiman,K
Fehire,K
Fehmettin,E
Feki,E
Fekrullah,E
Felekferz,K
Feleknaz,K
Felekşan,K
Felemez,E
Fendal,E
Fendiye,K
Fener,K
Fensur,E
Ferahdiba,K
Ferahiye,K
Feramüz,E
Feran,E
Ferat,E
Ferayi,E
Ferayi,K
Ferdağ,K
Ferdin,E
Ferdun,E
Feremez,E
Ferfuri,K
Fergal,E
Fergül,K
Ferid,E
Ferihan,E
Ferihan,K
Ferik,E
Ferik,K
Ferime,K
Ferinaz,K
Feriş,K
Feriştah,K
Feriya,K
Ferizan,K
Ferize,K
Fermin,K
Fermuta,K
Ferrah,K
Ferru,E
Ferşat,E
Fersun,K
Ferudun,E
Feruz,E
Feruza,K
Feruzan,K
Ferüze,K
Ferya,K
Feryal,K
Feryas,K
Feryat,E
Ferzende,E
Ferzender,E
Ferzi,E
Ferziye,K
Fetane,K
Fetdah,E
Feti,E
Fetiye,K
Fettullah,E
Fetullah,E
Fevvaz,E
Fevzettin,E
Feyat,E
Feyaz,E
Feyfuri,K
Feyime,K
Feyiznur,K
Feyme,K
Feyruz,E
Feyruz,K
Feyruze,K
Feysal,E
Feysel,E
Feyyat,E
Feyz,E
Feyzanur,K
Feyzin,K
Fezal,K
Fezaye,K
Fezayi,E
Fezile,K
Fidaniye,K
Fidaye,K
Fidel,K
Fidelya,K
Fideyl,E
Fikrat,E
Filay,E
Fildan,K
Filis,K
Filit,E
Fincan,K
Finci,K
Findik,K
Findika,K
Firat,E
Firathan,E
Firdes,K
Firdest,K
Firdevis,K
Firiha,K
Firke,K
Firüzan,K
Firyaset,K
Fisun,K
Fitnet,K
Fuad,E
Fulden,K
Fulten,K
Fülya,K
Fundagül,K
Furat,E
Fürgan,K
Fürkan,E
Fürüzan,K
Fussulet,K
Füsün,K
Gabel,K
Gabil,E
Gabriela,K
Gadiriye,K
Gafure,K
Gahraman,E
Galib,E
Galiya,K
Gamzegül,K
Ğanim,E
Ğarip,E
Gassan,E
Gayet,K
Ğazal,K
Ğazali,K
Gazap,E
Geji,K
Ğenime,K
Georgeta,K
Gevi,K
Gevrin,E
Geylani,E
Gilman,K
Ginyas,E
Giryan,K
Gişver,K
Giyasettin,E
Giymet,K
Gizemnur,K
Gizemsu,K
Göçeri,E
Gögercin,K
Göher,K
Gökan,E
Gökbuke,K
Gökçay,K
Gökce,K
Gökçekalp,E
Gökiş,K
Göksemin,K
Gölgen,E
Göli,K
Gölkem,E
Goncay,K
Gönlüm,K
Görgen,E
Görkan,E
Govercin,K
Gözdehan,K
Gözdem,K
Gözdenur,K
Gözel,E
Gözel,K
Gözen,K
Grzegorz,E
Gübra,K
Gülabi,E
Gülabiye,K
Güladin,E
Gülafer,K
Gülağa,E
Gülali,E
Gülamiye,K
Gülan,K
Gülaver,K
Gülaydin,K
Gülban,K
Gülbani,K
Gülbarin,K
Gülbeddin,E
Gülbeg,E
Gülberat,K
Gülbettin,E
